"title","query","authors","categories","description","published","previewLink","industryId",
"Cross-cultural Generalisability of Relationship Between Anti-social Motivation and Traffic Accident Risk","intitle:risk+intitle:accident","[R. West]","[Traffic accidents]",,"1997","http://books.google.es/books?id=7ecKHAAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=33&source=gbs_api","OCLC:245916311",
"Driving Experience and the Risk of Traffic Accident Among Motorcyclists","intitle:risk+intitle:accident","[T.-W. Wong, J. A. McLean, K.-P. Fung, P.-C. Yiu, W.-O. Phoon, J. B. Lee]",,,"1990","http://books.google.es/books?id=1ja5ngEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=34&source=gbs_api","OCLC:173454149",
"Mild Social Deviance, Type-A Behaviour Pattern and Decision-making Style as Predictors of Self-reported Driving Style and Traffic Accident Risk","intitle:risk+intitle:accident","[R. West, D. French, J. Elander]",,,"1993","http://books.google.es/books?id=GZ2OngEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=35&source=gbs_api","OCLC:173459774",
"Accident Risk Forecasting. A Subject Bibliography from Highway Safety Literature","intitle:risk+intitle:accident","[Lois Flynn]","[Drinking and traffic accidents]",,"1977","http://books.google.es/books?id=FhdynQEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=36&source=gbs_api","OCLC:3387396",
"An Examination of Young Driver Accident Risk in Relation to Changes in Legal Drinking Age Laws and the Implications to British Columbia","intitle:risk+intitle:accident","[Peter J. Cooper, Insurance Corporation of British Columbia]","[Drinking and traffic accidents]",,"1983","http://books.google.es/books?id=AScXSQAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=37&source=gbs_api","OCLC:606118987",
"Investigate Road Accident Risk Levels for Heart Attack (myocardial Infarction) Victims","intitle:risk+intitle:accident","[Thomas J. Naughton, Richard D. Pepler, Julian A. Waller, Dunlap and Associates, inc, United States. National Highway Traffic Safety Administration]","[Automobile driving]",,"1982","http://books.google.es/books?id=iz4HHAAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=38&source=gbs_api","OCLC:12195039",
"Young Drivers: a Dramatic Decrease in Accident Risk During the First Few Months of Driving","intitle:risk+intitle:accident","[Fridulv Sagberg]",,,"1998","http://books.google.es/books?id=VD8QngEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=39&source=gbs_api","OCLC:631815076",
"GIS Platform for Road Accident Risk Modeling","intitle:risk+intitle:accident","[Fedel Frank Saccomanno, K. C. Chong, S. A. Nassar]","[Crash injuries]",,"1997","http://books.google.es/books?id=xAk6HQAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=40&source=gbs_api","OCLC:36334101",
"Obstructive Sleep Apnoea and Risk of Motor Vehicle Accident. A Perspective","intitle:risk+intitle:accident","[Nathaniel S. Marshall, A. Neill, Philippa H. Gander]",,,"2003","http://books.google.es/books?id=nNmbngEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=41&source=gbs_api","OCLC:631910064",
"Risk Factors in Traffic Accident Involving Child Pedestrians","intitle:risk+intitle:accident","[Marie-France Joly, Peter Foggin, Ivan B. (Ivan Barry) Pless]",,,"1992","http://books.google.es/books?id=Ft77MwEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=42&source=gbs_api","OCLC:28022816",
"Identifying High Accident Risk Trucking Firms Using Roadcheck Vehicle Inspection","intitle:risk+intitle:accident","[Susanna Kormendi, University of Waterloo. Department of Civil Engineering]",,,"1998","http://books.google.es/books?id=bpkhcgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=43&source=gbs_api","OCLC:640015307",
"Locus of Control, Job Satisfaction and Accident Risk","intitle:risk+intitle:accident","[Janet Isabello Stephenson]","[Control (Psychology)]",,"1978","http://books.google.es/books?id=Q5WatgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=44&source=gbs_api","OCLC:221209652",
"Estimating the Effect of Alcohol on the Risk of a Fatal Road Accident","intitle:risk+intitle:accident","[Christopher John Lloyd, William Dunsmuir, D. J. Scott]","[Drinking and traffic accidents]",,"1986","http://books.google.es/books?id=WTW3twAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=45&source=gbs_api","OCLC:220665839",
"Development of Risk Assessment Framework for Major Accident Hazards to the Environment","intitle:risk+intitle:accident","[Mohammad Wijayanuddin bin Ali]",,,"1997","http://books.google.es/books?id=eUb6tgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=46&source=gbs_api","OCLC:59423255",
"Accident Risk Management in Oil and Gas Construction Projects in Mainland China","intitle:risk+intitle:accident","[Margaret Chan]","[Construction projects]",,"2009","http://books.google.es/books?id=ynIPywAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=47&source=gbs_api","OCLC:706642808",
"Review of Statistical Models for the Estimation of Accident Risk from Vehicle Sensor Data","intitle:risk+intitle:accident","[Yannick Gubser, Elgar Fleisch]",,,"2012","http://books.google.es/books?id=9iMuMwEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=48&source=gbs_api","OCLC:798992666",
"Basic Driving Behaviour: an Intermediate Criterion for Evaluating the Risk of a Traffic Violation Or Accident","intitle:risk+intitle:accident","[M.-B. Biecheler-Fretel, M. Moget-Monseur]",,,"1990","http://books.google.es/books?id=wzcNnwEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=49&source=gbs_api","OCLC:173454734",
"The Identification of Multiple Accident Correlates in High Risk Drivers with Specific Emphasis on the Role of Age, Experience and Prior Traffic Violation Frequency","intitle:risk+intitle:accident","[Raymond C. Peck]",,,"1993","http://books.google.es/books?id=YCUFngEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=50&source=gbs_api","OCLC:631784302",
"Thyroid Exposure of Belarusian and Ukrainian Children Due to the Chernobyl Accident and Resulting Thyroid Cancer Risk. Final Report of BfS Project StSch4240","intitle:risk+intitle:accident",,,,"2005","http://books.google.es/books?id=4NbIGwAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=51&source=gbs_api","OCLC:163630352",
"Accident Involvement and Exposure to Risk for Children as Pedestrians on Urban Roads","intitle:risk+intitle:accident","[Miles Richard Tight]",,,"1987","http://books.google.es/books?id=_ohEngEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=52&source=gbs_api","OCLC:53681035",
"Proceedings of State of Wisconsin Department of Industry, Labor and Human Relations, Accident-Injury Costing Advisory Committee and Risk-Management Council (formerly Called Injury Frequency Council) Meeting. Ramada Inn, Madison, Wisconsin, June 5, 1969","intitle:risk+intitle:accident","[Wisconsin. Department of Industry, Labor and Human Relations]","[Industrial accidents]",,"1969","http://books.google.es/books?id=qiLlZwEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=53&source=gbs_api","OCLC:697519043",
"The Prediction of Individual Accident Liability with an Inventory Measuring Risk-taking Tendency","intitle:risk+intitle:accident","[D. C. Gumpper, K. R. Smith]",,,"1968","http://books.google.es/books?id=PJrmnQEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=54&source=gbs_api","OCLC:631389909",
"The Effects of Job (in)security and Safety Incentive Schemes on Accident Reporting Rates and Levels of Risk Taking Behaviour","intitle:risk+intitle:accident","[Andrew Weyman, Health and Safety Laboratory]","[Labor]",,"1999","http://books.google.es/books?id=fL4dMwEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=55&source=gbs_api","OCLC:59513539",
"Relationship of Serum Levels of Total Cholesterol and Selected Risk Factors in Clients Diagnosed with a Cerebrovascular Accident","intitle:risk+intitle:accident","[Karen Ainsworth Landry]","[Blood cholesterol]",,"1994","http://books.google.es/books?id=FghcXwAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=56&source=gbs_api","OCLC:32452243",
"Accident Analysis and Risk Control","intitle:risk+intitle:accident","[Derek Viner]","[Accidents]",,"1991","http://books.google.es/books?id=hdyoYgEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=57&source=gbs_api","OCLC:223270808",
"Compendium on Risk Selection for Individual Family Accident and Health Insurance","intitle:risk+intitle:accident","[Health Insurance Association of America]",,,"1959","http://books.google.es/books?id=x3o2HAAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=58&source=gbs_api","OCLC:19030490",
"DEVELOPMENT OF A METHODOLOGY BASED ON ACCIDENT SCENARIOS TO ASSESS DRIVER PERCEIVED INJURY RISK.","intitle:risk+intitle:accident","[LEO TERRAL UPCHURCH]",,"factors such as driver attitude toward risk, sex, and exposure (miles driven) are suggested by these preliminary results.","1982","http://books.google.es/books?id=-1KOngEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=59&source=gbs_api","OCLC:68292332",
"Accident Data as a Tool for Highway Risk Management","intitle:risk+intitle:accident","[Daniel S. Turner, Cecil W. Colson, National Research Council (U.S.). Transportation Research Board]","[Liability for traffic accidents]",,"1988","http://books.google.es/books?id=e2MxGwAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=60&source=gbs_api","OCLC:17470810",
"Severe Accident Reactor Risks and the Potential for Risk Reduction","intitle:risk+intitle:accident","[Allan S. Benjamin, Sandia National Institute]","[Nuclear power plants]",,"1983","http://books.google.es/books?id=ToCotgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=61&source=gbs_api","OCLC:20881002",
"Combining Accident Data and Laboratory Simulation Data Reduces the Risk for Sub-optimized Safety Systems in Cars","intitle:risk+intitle:accident","[Hans Norin, S.-E. Svensson, S. Ryrberg, M. Koch]",,,"1994","http://books.google.es/books?id=CLWEngEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=62&source=gbs_api","OCLC:173464660",
"Calculation of Age-specific Accident-Involvement Rates by the Use of ""at-risk"" Populations","intitle:risk+intitle:accident","[M. Kramer]",,,"1967","http://books.google.es/books?id=BzEfcgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=63&source=gbs_api","OCLC:641854389",
"A Comparison of Accident Experience with Quantitative Risk Assessment (QRA) Methodology","intitle:risk+intitle:accident","[Andrew Franks, Gareth Hughes, Sajid Hanif, Great Britain. Health and Safety Executive]","[Engineering]",,"2000-10-31","http://books.google.es/books?id=FEKwAAAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=64&source=gbs_api","0717618498",
"The Reduction of Accident Risk for High Sided Road Vehicles in Cross Winds","intitle:risk+intitle:accident","[S. A. Coleman, C. J. Baker]",,,"1992","http://books.google.es/books?id=_UgvngEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=65&source=gbs_api","OCLC:631772426",
"Accident Risk for Civil Aviation Pilots with Aphakia","intitle:risk+intitle:accident","[Lela M. Brown]","[Aphakia]",,"1989","http://books.google.es/books?id=85CUtgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=66&source=gbs_api","OCLC:19901918",
"Use of a Third Party Option on Implementing EPA's Rule on Risk Management Programs for Chemical Accident Release Prevention for Propane Distribution Facilities","intitle:risk+intitle:accident","[Isadore Rosenthal, Patrick McNulty, Risk Management and Decision Processes Center]","[Chemical industry]",,"1999","http://books.google.es/books?id=C3dsHAAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=67&source=gbs_api","OCLC:48451929",
"Use of Vehicle Flow Parameters as Predictors of Road Traffic Accident Risk","intitle:risk+intitle:accident","[Kamal Shoarian-Sattari]",,,"1985","http://books.google.es/books?id=aq4dtwAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=68&source=gbs_api","OCLC:59460313",
"Accident Characteristics and Risk Assessment of Elderly Drivers. Final Report","intitle:risk+intitle:accident","[Nicholas J. Garber, R. Srinivasan]",,,"1990","http://books.google.es/books?id=OH1vNwAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=69&source=gbs_api","OCLC:173456667",
"A Psychometric Study of Canadian Pilot Licence Holders and Their Aviation Accident Risk","intitle:risk+intitle:accident","[Peter H. Platenius, Gerald J. S. Wilde, Queen's University (Kingston, Ont.). Dept. of Psychology]","[Aeronautics]",,"1986","http://books.google.es/books?id=ED9QnQEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=70&source=gbs_api","OCLC:61421406",
"An Investigation of Factors Associated with Traffic Accident and Casuality Risk in Scotland","intitle:risk+intitle:accident","[David Ian White, Napier University]",,,"2002","http://books.google.es/books?id=DoDvMgEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=71&source=gbs_api","OCLC:59349351",
"Determination by Sheriff D.J. Risk, Esquire, Advocate in Fatal Accident Inquiry Into the Deaths of David John Anderton, Christopher Andrew Stirling Paton, Rex Copperwaite, George Harrison Heckels, Richard Lionel Simms, Mark Christopher Pleming","intitle:risk+intitle:accident","[D. J. Risk, Scotland. Sheriff Court (Aberdeen)]","[Aircraft accidents]",,"199?","http://books.google.es/books?id=q1AiGwAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=72&source=gbs_api","OCLC:30648153",
"Improved Assessment of Population Doses and Risk Factors for a Nuclear Power Plant Under Accident Conditions","intitle:risk+intitle:accident","[Christopher Martin Meyer]","[Nuclear power plants]",,"1985","http://books.google.es/books?id=v1ViuAAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=73&source=gbs_api","OCLC:15526972",
"Some Relationships Between Road Accident Frequencies and Measures of Exposure to Risk","intitle:risk+intitle:accident","[Roger Anthony Chapman]",,,"1971","http://books.google.es/books?id=jF6INAAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=74&source=gbs_api","OCLC:221279267",
"Analysis of the Relationship Between Vehicle Rollover Stability and Rollover Risk Using the NHTSA CARDfile Accident Database","intitle:risk+intitle:accident","[E. A. Harwin, Howell K. Brewer]",,,"1987","http://books.google.es/books?id=FA9ePAAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=75&source=gbs_api","OCLC:173453225",
"The Likely Effects of Motorway Tolling on Accident Risk. Phase 2","intitle:risk+intitle:accident","[J. Broughton, P. Gower]","[Tolls]",,"1999","http://books.google.es/books?id=FNilGwAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=76&source=gbs_api","OCLC:42664611",
"An Integrated GIS Interface Technology for Road Accident Risk Modelling","intitle:risk+intitle:accident","[Ku-Chul Chong, University of Waterloo. Department of Civil Engineering]",,,"1996","http://books.google.es/books?id=5SxCcgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=77&source=gbs_api","OCLC:640022724",
"Accident Risk and Behavioural Patterns of Younger Drivers","intitle:risk+intitle:accident",,"[Automobile drivers]",,"1991","http://books.google.es/books?id=muZQNgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=78&source=gbs_api","OCLC:25107154",
"A Literature Survey of Investigations Performed to Determine the Skid Resistance/accident Risk Relationship","intitle:risk+intitle:accident","[J. Coster]","[Pavements]",,"1987","http://books.google.es/books?id=K4z-MgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=79&source=gbs_api","OCLC:173453239",
"Accident Risk Analysis and Applications of Railway Level Crossing","intitle:risk+intitle:accident","[???]",,,"2008","http://books.google.es/books?id=TrPLZwEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=80&source=gbs_api","OCLC:714657723",
"Symposium on One Year After the Fukushima Nuclear Accident--the Way Forward with Safety and Risk Engineering, 10 March 2012","intitle:risk+intitle:accident","[Hong Kong Nuclear Society, City University of Hong Kong. Department of Mechanical and Biomedical Engineering]","[Fukushima Nuclear Disaster, Japan, 2011]",,"2012","http://books.google.es/books?id=v7mzlgEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=81&source=gbs_api","OCLC:824822054",
"Experimental Studies of the Early Effects of Inhaled Beta-emitting Radionuclides for Nuclear Accident Risk Assessment. Phase II Report","intitle:risk+intitle:accident",,"[Beta rays]",,"1987","http://books.google.es/books?id=T1zqngEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=82&source=gbs_api","OCLC:17944337",
"Personality, Demographics, and Job-relevant Risk and Predictors of Accident Outcomes in the Nuclear Industry","intitle:risk+intitle:accident","[Michael J. Garrity]",,,"2003","http://books.google.es/books?id=cm-tNwAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=83&source=gbs_api","OCLC:56556461",
"Smoking as a Risk Factor for Accident Death. A Meta-analysis of Cohort Studies","intitle:risk+intitle:accident","[Bruce N. Leistikow, Daniel C. Martin, Jeffrey Jacobs, David M. Rocke]",,,"2000","http://books.google.es/books?id=nE70SAAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=84&source=gbs_api","OCLC:503351707",
"Health Risk Assessment from the Nuclear Accident After the 2011 Great East Japan Earthquake and Tsunami, Based on a Preliminary Dose Estimation","intitle:risk+intitle:accident","[World Health Organization. International Expert Working Group]",,,"2013","http://books.google.es/books?id=jOs0mwEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=85&source=gbs_api","9241505133",
"National Study on Exposure to the Risk of an Accident: a Methodology to Follow-up on Non-responders to the Survey. Technical Memorandum. Systems Evaluation","intitle:risk+intitle:accident","[J. Rochon]",,,"1978","http://books.google.es/books?id=WQlfMwAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=86&source=gbs_api","OCLC:173416522",
"Guidelines on Risk Management and Accident Prevention in the Chemical Industry","intitle:risk+intitle:accident","[United Nations Environment Programme. Industry & Environment Office]","[Chemical industry]",,"1982","http://books.google.es/books?id=t5rGAAAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=87&source=gbs_api","9280710583",
"Apparatus Accident Risk Management","intitle:risk+intitle:accident","[Martin Kemp, National Fire Academy]","[Fire departments]",,"1997","http://books.google.es/books?id=hIC1SgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=88&source=gbs_api","OCLC:68225712",
"Impact of Containment Building Leakage on LWR Accident Risk","intitle:risk+intitle:accident","[O. W. Hermann, Thomas J. Burns]","[Light water reactors]",,"1984","http://books.google.es/books?id=9IWKnQEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=89&source=gbs_api","OCLC:10941363",
"Risk Assessment and Accident Prevention in Mining","intitle:risk+intitle:accident","[Georgios Katalagarianakis]",,,"1998","http://books.google.es/books?id=r4hSHQAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=90&source=gbs_api","OCLC:59445626",
"A Proposal for the Development of Exposure (to Risk) Information for Measuring and Monitoring Road Accident Risks. A ""risk Analysis System"" for Improving Road Safety","intitle:risk+intitle:accident","[Delbert E. Stewart, Canada. Road Safety, Canada. Sécurité routière, Canada. Programmes de la sécurité routière. Évaluation et systèmes de données]","[Traffic accidents]","Traffic safety managers are constantly faced with the problem of making decisions on which, and of these the best, measures and countermeasures to implement for addressing their main goal - improving road safety. The ability to make these decisions effectively is dependent upon the availability of suitable and contemporary research information on the incidence of travel and accidents occurring on our roads and highways. To this end an area crucial to traffic safety research is the development of evaluation methods for measuring and subsequently identifying high risk travel patterns. This component of the countermeasure development process is difficult to pursue since the overall risk of accident occurrence is directly affected by the joint interactive effects of numerous human, vehicle, road/infrastructure, environment, trip and temporal travel pattern risk levels existing within the transportation system. Other factors (e.g., countermeasure programs, economic conditions, vehicle/driver regulations, social factors) also influence the prevailing risk levels, at any given time, for road system users. This report discusses various aspects of an exposure (to risk) data collection system that forms the basis for developing a risk analysis sytem in order to measure and monitor road travel incident risks. Specifically, the relationships among causal factors, risk levels and incidence of accidents, injuries and fatalities are presented. The conceptual concepts of a risk analysis system process for measuring, monitoring and improving road safety are described. The 'key' information requirements to be considered within the framework of an exposure (to risk) data collection system are identified. A variety of methods are available from collecting exposure (to risk) information - these are discussed along with factors to be considered in their implementation. The applications and uses of exposure (to risk) information towards the main objective of making road travel 'safer' are also discussed. The report concludes with a discussion of the 1978-1979 National Exposure (To Risk) Driving Survey - the other effort, to date, to collect national exposure (to risk) data, and offers some conclusions and recommendations related to the development and implementation of a 'risk analysis system' for measuring and monitoring the levels of risk on Canada's roads and highways.","1998","http://books.google.es/books?id=WzAxHQAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=91&source=gbs_api","OCLC:270340640",
"The Likely Effects of Motorway Tolling on Accident Risk - Phase 2. Prepared for Tolled Roads and Crossings Division, Department of the Environment, Transport and the Regions","intitle:risk+intitle:accident","[J. Broughton, P. Gower]",,,"1999","http://books.google.es/books?id=RwDMPgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=92&source=gbs_api","OCLC:245789600",
"Development of Risk Assessmant Framework for Major Accident Hazards to the Environment","intitle:risk+intitle:accident","[Mohamad Wijayanuddin bin Ali]",,,"1997","http://books.google.es/books?id=hKRcPwAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=93&source=gbs_api","OCLC:277594271",
"Poor Risk Assessment Contributes to Accident","intitle:risk+intitle:accident","[Saskatchewan. Department of Labour. Occupational Health and Safety Branch]",,,"1999","http://books.google.es/books?id=UpW-GwAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=94&source=gbs_api","OCLC:56253743",
"A Risk Reduction Scheme for Exposure to an Accidental Release of a Dense Gas from a Transportation Accident","intitle:risk+intitle:accident","[Amy L. Sierocki]",,,"2000","http://books.google.es/books?id=mKlANwAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=95&source=gbs_api","OCLC:47198025",
"Sleepiness and Its Perception,sleep Disordered Breathing and Accident Risk Factors in the Australian Road Transport Industry","intitle:risk+intitle:accident","[Mark Erskine Howard]","[Respiration]",,"2004","http://books.google.es/books?id=IqXXtgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=96&source=gbs_api","OCLC:224467512",
"Exposure to the Risk of an Accident - a Review of the Literature, and the Methodology for the Canadian Study. Technical Memorandum","intitle:risk+intitle:accident","[J. Rochon, S. O'Hara, L. Swain]",,,"1978","http://books.google.es/books?id=pUZ1PgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=97&source=gbs_api","OCLC:173415542",
"A Review of the Severe Accident Risk Reduction Program (SARRP) Containment Event Trees","intitle:risk+intitle:accident",,"[Light water reactors]",,"1986","http://books.google.es/books?id=ZPypngEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=98&source=gbs_api","OCLC:14558286",
"Risk Assessment of Severe Accident-induced Steam Generator Tube Rupture","intitle:risk+intitle:accident","[U.S. Nuclear Regulatory Commission]","[Pressurized water reactors]",,"1998","http://books.google.es/books?id=iwf3nAEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=99&source=gbs_api","OCLC:39128889",
"Safety Regulation and the Risk of Workplace Accidents : Does Better Accident Reporting Matter?","intitle:risk+intitle:accident","[Paul Lanoie, École des hautes études commerciales (Montréal, Québec). Institut d'économie appliquée, Université de Montréal. Centre de recherche et développement en économique]",,,"1991","http://books.google.es/books?id=BwyZMQEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=100&source=gbs_api","2893821030",
"Evaluation of Severe Accident Risks and the Potential for Risk Reduction","intitle:risk+intitle:accident",,"[Nuclear power plants]",,"1987","http://books.google.es/books?id=vjiqngEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=101&source=gbs_api","OCLC:17008581",
"Levels of Accident Risk in Greater London","intitle:risk+intitle:accident","[London Research Centre. London Accident Analysis Unit]",,,"1987","http://books.google.es/books?id=y89IPwAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=102&source=gbs_api","OCLC:315771433",
"Older Drivers' Accident Risk. Conceptual and Methodological Issues","intitle:risk+intitle:accident","[Liisa Hakamies-Blomqvist]","[Older automobile drivers]",,"1999","http://books.google.es/books?id=KlhgPgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=103&source=gbs_api","OCLC:314126163",
"The Driver's Exposure to Risk of Accident","intitle:risk+intitle:accident","[L. O. Bygren]",,,"1974","http://books.google.es/books?id=eVctngEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=104&source=gbs_api","OCLC:631556546",
"Survey of Driver Exposure to Risk of Accident: Concept and Dasign","intitle:risk+intitle:accident","[W. T. White]",,,"1979","http://books.google.es/books?id=P2sjcgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=105&source=gbs_api","OCLC:641820741",
"Exposure to the Risk of an Accident: a Description of the Data Collection and Processing Procedures, and Analyses of Their Effectiveness","intitle:risk+intitle:accident","[A. Lynn, J. Rochon]",,,"1979","http://books.google.es/books?id=FBj0GgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=106&source=gbs_api","OCLC:61790949",
"A Risk and Comparative Analysis of Aircraft Accident Data","intitle:risk+intitle:accident","[James Michael Burin, NAVAL POSTGRADUATE SCHOOL MONTEREY CALIF.]",,"Aircraft accident data was analyzed to investigate the differences in risk of Naval aircraft and to develop some overall risk measure. To analyze risk, a flight was divided into four risk areas: takeoff, inflight, transition, and landing. Accidents were assumed to occur according to a Poisson process and tests were carried out to prove the validity of the Poisson assumption. The poisson model yielded two factors, the exposure to the risk areas and the performance in them. A procedure to predict risk was developed. A statistic, improvement index, was developed to allow a direct comparison between different types of aircraft with respect to safety performance. (Modified author abstract).","1974","http://books.google.es/books?id=FD6iXwAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=107&source=gbs_api","OCLC:640090753",
"Levels of Accident Risk in Greater London. January 2003","intitle:risk+intitle:accident","[Transport for London Street Management. Accident Analysis Unit]",,,"2003","http://books.google.es/books?id=SfKRYgEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=108&source=gbs_api","OCLC:59285427",
"The accident risk of motorcyclists","intitle:risk+intitle:accident",,"[Motorcycling]",,"2004","http://books.google.es/books?id=qSajZwEACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=109&source=gbs_api","OCLC:56211066",
"An Application of Statistical Control Techniques in Determining Above Normal Accident Risk Sections on the Arizona State Highway System. A Progressive Report. A Traffic Engineering Project of the Arizona Highway Dept. in Cooperation with the U.S. Dept. of Commerce, Bureau of Public Roads","intitle:risk+intitle:accident","[Arizona. Highway Department]","[Traffic accident investigation]",,"1959","http://books.google.es/books?id=FUR1HAAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=110&source=gbs_api","OCLC:30589901",
"Status Report on the EPRI Fuel Cycle Accident Risk Assessment","intitle:risk+intitle:accident","[Science Applications, inc, R. R. Fullwood, Z. T. Mendoza, R. C. Erdmann]","[Nuclear fuels]",,"1979","http://books.google.es/books?id=4F_sPQAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=111&source=gbs_api","OCLC:6369347",
"Factors Associated with Assessment of High Risk of Recidivism, Alcohol Abuse, Or Traffic Accident in a Population of Offenders Convicted of Driving While Intoxicated","intitle:risk+intitle:accident","[Sue Brunning Osbon]",,,"1995","http://books.google.es/books?id=Jms0OAAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=112&source=gbs_api","OCLC:312676723",
"Accident Risk Compensation in Late Imperial Austria. Wage Differentials and Social Insurance","intitle:risk+intitle:accident","[John E. Murray, Lars Nilsson]",,,"2007","http://books.google.es/books?id=79PlNwAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=113&source=gbs_api","OCLC:227518447",
"Exposure to the Risk of an Accident. The Canadian Department of Transport National Driving Survey and Data Analysis System 1978-79","intitle:risk+intitle:accident","[Transport Canada. CSTA. Road and Motor Vehicle Traffic Safety. Countermeasures Development Division. Systems Evaluation Branch, D.E. Stewart]",,,"1981","http://books.google.es/books?id=wOr4tgAACAAJ&dq=intitle:risk%2Bintitle:accident&hl=&cd=114&source=gbs_api","OCLC:61790965",
