"title","query","authors","categories","description","published","previewLink","industryId",
"Examen de la Structure, de L'abondance Et de la Répartition de la Plie Canadienne (Hippoglossoides Platessoides) Dans L'Atlantique Canadien, Dans Le Contexte Des Espèces en Péril","intitle:risk+intitle:structure","[C. D. Busby, M. J. Morgan, K. S. Dwyer, G. Mark Fowler, R. Morin, M. Treble, D. Maddock Parsons, D. Archambault]",,,"2008","http://books.google.es/books?id=3S3IPgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=98&source=gbs_api","OCLC:263974039",
"Effects of Obesity and Diet Induced Weight Loss on Cardiovascular Risk Factors, Vascular and Ventricular Structure and Function, Prostate Symptoms and Sexual Function in Obese Men","intitle:risk+intitle:structure","[Cynthia Piantadosi]",,,"2009","http://books.google.es/books?id=Rt-sXwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=99&source=gbs_api","OCLC:610518350",
"Pricing Term Structure Risk in Futures Markets","intitle:risk+intitle:structure","[Theo Nijman, Frans de Roon, Chris Veld]",,,"1996","http://books.google.es/books?id=D5vlPQAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=100&source=gbs_api","OCLC:36143251",
"Changing Uncertainty and the Time-varying Risk Premia in the Term Structure of Nominal Interest Rates","intitle:risk+intitle:structure","[Jae Won Park]",,,"1990","http://books.google.es/books?id=rO5vOgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=101&source=gbs_api","OCLC:22778363",
"How Does Owners' Exposure to Idiosyncratic Risk Influence the Capital Structure of Private Companies?","intitle:risk+intitle:structure","[Elisabeth Müller]",,,"2005","http://books.google.es/books?id=UVvktgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=102&source=gbs_api","OCLC:254485031",
"A Measurement of Classroom and Family Structure with Respect to Children at Risk for Identification for Psychological Referral","intitle:risk+intitle:structure","[Lou Ann Kruse]",,,"1991","http://books.google.es/books?id=YKHDtwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=103&source=gbs_api","OCLC:25314220",
"The Evaluation of a Structure Based and a Skill Based Intervention Program for at Risk Four and Five Year Old School Children","intitle:risk+intitle:structure","[Charles Edward Gunnoe]",,,"1975","http://books.google.es/books?id=QNu3SgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=104&source=gbs_api","OCLC:3544989",
"Risk management, capital budgeting and capital structure policy for financial institutions. an integrated approach","intitle:risk+intitle:structure","[Kenneth Froot]",,,"1995","http://books.google.es/books?id=LHs2cgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=105&source=gbs_api","OCLC:634549631",
"Extracting Inflation Expectations and Inflation Risk Premia from the Term Structure. A Joint Model of the UK Nominal and Real Yield Curves","intitle:risk+intitle:structure","[Michael Joyce, Peter Lildholdt, Steffen Sorensen]",,,"2009","http://books.google.es/books?id=IacsMwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=106&source=gbs_api","OCLC:778331210",
"The Structure of Social Risk","intitle:risk+intitle:structure","[William D. Nordhaus, Steven Durlauf]",,,"1982","http://books.google.es/books?id=C3LOHAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=107&source=gbs_api","OCLC:63452600",
"The Impact of Bankruptcy on the Firm's Capital Structure, the Reasonableness of Mergers and the Risk Independence of Projects","intitle:risk+intitle:structure","[Edwin J. Elton, Martin Jay Gruber, John B. Lightstone]",,,"1977","http://books.google.es/books?id=f7HuGwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=108&source=gbs_api","OCLC:63487282",
"Time-varying Risk Premia and the Term Structure of Forward Exchange Rates","intitle:risk+intitle:structure","[D. A. Peel, P. F. Pope]",,,"1992","http://books.google.es/books?id=B5EXMwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=109&source=gbs_api","OCLC:59900265",
"Essays on the Interaction Between Risk and Market Structure in Electricity Markets. A Thesis Submitted to the Victoria University of Wellington in Fulfilment of the Requirements for the Degree of Doctor of Philosophy in Economics","intitle:risk+intitle:structure","[Gabriel Fiuza de Bragança]",,,"2011","http://books.google.es/books?id=SiBRtwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=110&source=gbs_api","OCLC:773194138",
"Diversity, Extinction Risk and Structure in an Insectivorous Bat Community from Malaysia","intitle:risk+intitle:structure","[Tigga Kingston]",,,"2001","http://books.google.es/books?id=fl0mPwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=111&source=gbs_api","OCLC:46762490",
"Governments and Project Financiers May Achieve Better Value for Money in Adopting Alliancing as a Form of Delivery Structure in Delivering PPP Projects in Australia (rather Than the Traditional Risk Transfer Methods)","intitle:risk+intitle:structure","[Andrew Gout-Boon Chew]",,,"2007","http://books.google.es/books?id=nNvxOwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=112&source=gbs_api","OCLC:271932329",
"A Study of how Business Risk, Operating Performance, and Growth Rates Affect the Selection of Capital Structure","intitle:risk+intitle:structure","[Rishya Nadeswaran]",,,"1998","http://books.google.es/books?id=6MW2YgEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=113&source=gbs_api","OCLC:43621914",
"Review of the Structure, the Abundance and Distribution of Sebastes Mentella and S. Fasciatus in Atlantic Canada in a Species-at-risk Context: an Update","intitle:risk+intitle:structure","[J.-M. Sevigny, R. Méthot, H. Bourdages, D. Power]",,,"2008","http://books.google.es/books?id=FPMeQwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=114&source=gbs_api","OCLC:420335295",
"Excess Holding Yields and Risk Premia in the Term Structure of Interest Rates","intitle:risk+intitle:structure","[Tae-Hwy Lee]",,,"1999","http://books.google.es/books?id=oto9HAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=115&source=gbs_api","OCLC:48647263",
"Capital Structure, Environmental Dynamism, Innovation Strategy, and Strategic Risk Management","intitle:risk+intitle:structure","[Torben Juul Andersen]",,"Previous research found that capital structure affects performance when it is adapted to the level of environmental dynamism and pursuit of an innovation strategy. The current study reproduces some of these relationships in a more recent dataset but also identifies significant nuances across industrial environments. Analyses of a large cross sectional sample and various industry sub-samples suggest that other factors have influenced capital structure effects in recent years including flexibilities in multinational organization and effective strategic risk management capabilities.","2005","http://books.google.es/books?id=tPmUXwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=116&source=gbs_api","OCLC:488343231",
"Explaining the Structure of CEO Incentive Pay with Decreasing Relative Risk Aversion","intitle:risk+intitle:structure","[Pierre Chaigneau]",,,"2011","http://books.google.es/books?id=QSdjtwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=117&source=gbs_api","OCLC:769191442",
"Heterogenity in Risk Preference Structure and Production Technology. Joint Estimation with a Primal System","intitle:risk+intitle:structure","[Subal C. Kumbhakar, Ragnar Tveterås]",,,"1999","http://books.google.es/books?id=DAdmMwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=118&source=gbs_api","8276440819",
"Risk Premia with Markov Regimes and the Term Structure of Interest Rates","intitle:risk+intitle:structure","[Zacharias Psaradakis, Martin Sola, Fabio Spagnolo]",,,"2002","http://books.google.es/books?id=ueBtGwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=119&source=gbs_api","OCLC:249591413",
"Understanding Physician Culture to Structure Physician Governance in Risk Sharing IPAs. A Socio-technical Systems Approach","intitle:risk+intitle:structure","[Matthew Plack]",,,"1998","http://books.google.es/books?id=JsfgPgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=120&source=gbs_api","OCLC:299237539",
"Effects of Predatory Risk, Vegetation Structure, and Artificial Lighting on the Foraging Behavior of Beach Mice","intitle:risk+intitle:structure","[Brittany L. Bird]",,,"2003","http://books.google.es/books?id=mC_SHgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=121&source=gbs_api","OCLC:52731654",
"Risk-sharing, Enforceability, Information and Capital Structure","intitle:risk+intitle:structure","[Yadira González de Lara]",,,"2000","http://books.google.es/books?id=0cSHJAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=122&source=gbs_api","OCLC:44763835",
"The Structure of Bayesian Risk Analysis in Design of Large Industrial Plants and Offshore Platforms","intitle:risk+intitle:structure","[Egil Borse]",,,"1990","http://books.google.es/books?id=N0-ytgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=123&source=gbs_api","8275990009",
"Risk-sharing as a Determinant of Capital Structure. Internal Financing, Debt, and (outside) Equity","intitle:risk+intitle:structure","[Yadira González de Lara]",,,"2004","http://books.google.es/books?id=zMBFQwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=124&source=gbs_api","OCLC:432919718",
"Estimation of the Term Structure and Its Application to Risk Management","intitle:risk+intitle:structure","[Rudi Zagst, Gita Gopalan, Wolfgang Schmid]",,,"1997","http://books.google.es/books?id=ytHFGwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=125&source=gbs_api","OCLC:75861514",
"Multi-lag Term Structure Models with Stochastic Risk Premia","intitle:risk+intitle:structure","[Alain Monfort, Fulvio Pegoraro]",,,"2007","http://books.google.es/books?id=3LxlNwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=126&source=gbs_api","OCLC:191824853",
"THE RELATIONSHIPS AMONG LEVERAGE, RISK, MARKET STRUCTURE AND PROFITABILITY: A FIRM AND INDUSTRY STUDY.","intitle:risk+intitle:structure","[GLORIA JEAN WOLVINGTON HURDLE]",,,"1972","http://books.google.es/books?id=-F_VtwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=127&source=gbs_api","OCLC:254676457",
"Forecasting Value-at-Risk Using Block Structure Multivariate Stochastic Volatility Models","intitle:risk+intitle:structure","[M. M. Asai, M. Caporin, M.J. McAleer]",,,"2012","http://books.google.es/books?id=hDNtMwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=128&source=gbs_api","OCLC:795563156",
"Competitive Demand Structure Under Risk in Agricultural Linear Programming Models","intitle:risk+intitle:structure","[P. B. R. Hazell, Pasquale L. Scandizzo]",,,"1974","http://books.google.es/books?id=1y1dtwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=129&source=gbs_api","OCLC:773234319",
"The Structure of the Banking Sector, Credit Screening and Firm Risk","intitle:risk+intitle:structure","[Michael Tröge]",,,"1999","http://books.google.es/books?id=wCpNHAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=130&source=gbs_api","OCLC:59572152",
"The Optimum Structure of Public Prices Under Conditions of Risk","intitle:risk+intitle:structure","[Marti G. Subrahmanyam]",,,"1974","http://books.google.es/books?id=ki4NHAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=131&source=gbs_api","OCLC:14633863",
"Industry Classification, Business Risk and Optimal Financial Structure","intitle:risk+intitle:structure","[J. Kenton Zumwalt, Tai S. Shin]",,,"1979","http://books.google.es/books?id=eMsVMwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=132&source=gbs_api","OCLC:500119041",
"The Influence of Industry Structure and Business Strategy on the Relationship Between Risk and Return","intitle:risk+intitle:structure","[Benjamin M. Oviatt]",,,"1985","http://books.google.es/books?id=rq4ccAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=133&source=gbs_api","OCLC:13521674",
"Risk Aversion, Intertemporal Substitution, and the Term Structure of Interest Rates","intitle:risk+intitle:structure","[René Garcia, Richard Luger]",,,"2009","http://books.google.es/books?id=EcRVQwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=134&source=gbs_api","OCLC:426220977",
"Substitutability, Expectations, Risk Premia and the Term Structure of Interest Rates","intitle:risk+intitle:structure","[Margaret J. Hurley]",,,"1987","http://books.google.es/books?id=L-N6MwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=135&source=gbs_api","OCLC:812192334",
"Demographic Structure and Risk of Expropriation as an Impediment to International Investment. A Political Economy Approach","intitle:risk+intitle:structure","[Philipp David an de Meulen]",,,"2010","http://books.google.es/books?id=PHh-twAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=136&source=gbs_api","OCLC:759530260",
"An Analysis of the Effects of Risk, Materiality and Structure on Auditors' Evidential Planning Decisions","intitle:risk+intitle:structure","[Peter Tze Yiu Lau]",,,"1997","http://books.google.es/books?id=eIo5lQEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=137&source=gbs_api","OCLC:49886150",
"Effects of Legal Form of Business, Size and Risk on the Financial Structure of Greek Companies","intitle:risk+intitle:structure","[J. Tzoannos, G. Karathanassis]",,,"1982","http://books.google.es/books?id=Q473LQEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=138&source=gbs_api","OCLC:220009361",
"An Analysis of the Relationship Between Business Risk and Industry Structure","intitle:risk+intitle:structure","[J. Kenton Zumwalt, Tai S. Shin]",,,"1980","http://books.google.es/books?id=8TopAwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=139&source=gbs_api","OCLC:6937146",
"Modelling Term-Structure Dynamics for Risk Management. A Practitioner's Perspective","intitle:risk+intitle:structure","[David Bolder]",,,"2006","http://books.google.es/books?id=JU9KlAEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=140&source=gbs_api","OCLC:255391906",
"Ethnic Diversity, Market Structure and Risk Sharing in Developing Countries","intitle:risk+intitle:structure","[Mohamed Jellal, Yves Zenou]",,,"2005","http://books.google.es/books?id=SHGSMQEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=141&source=gbs_api","OCLC:255502591",
"An Empirical Examination of the Relation Between Capital Structure and Business Risk","intitle:risk+intitle:structure","[Louis J. Ganz]",,,"1968","http://books.google.es/books?id=gWMSIAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=142&source=gbs_api","OCLC:2558592",
"The Dynamics of Term Structure Risk and Exchange Rates","intitle:risk+intitle:structure","[K. S. Drakos]",,,"2000","http://books.google.es/books?id=Ln9AOAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=143&source=gbs_api","OCLC:59515067",
"Risk, utility, and capital structure","intitle:risk+intitle:structure","[Daniel Ashby Stultz]",,,"1963","http://books.google.es/books?id=oiduuAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=144&source=gbs_api","OCLC:42269046",
"Market Structure and Security Risk Returns. A Test for Accounting and Market Data","intitle:risk+intitle:structure","[Daniel Zéghal, Richard G. Zind]",,,"1993","http://books.google.es/books?id=-DNHYgEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=145&source=gbs_api","OCLC:270766754",
"Structure-performing Hypotheses with Decision-making Under Risk. A Market-value-maximizing Approach","intitle:risk+intitle:structure","[Frederick Holladay deBrosche Harris]",,,"1981","http://books.google.es/books?id=DIpHOAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=146&source=gbs_api","OCLC:9266316",
"Liability Rules, Industrial Structure, and Corporate Risk Management","intitle:risk+intitle:structure","[Richard D. MacMinn, Robert C. Witt]",,,"1991","http://books.google.es/books?id=hl7rJAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=147&source=gbs_api","OCLC:28648698",
"Political Risk in Multinational Corporations' Capital Structure. Evidence from Singapore","intitle:risk+intitle:structure","[Janet Rasaei, Kim Nguyen]",,,"2011","http://books.google.es/books?id=E_axlAEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=148&source=gbs_api","OCLC:820950552",
"The Influence of Perceived Risk on Customers' Perceptions of Market Structure","intitle:risk+intitle:structure","[Leslie De Chernatony]",,,"1988","http://books.google.es/books?id=cjt4uAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=149&source=gbs_api","OCLC:74365540",
"Risk and the Structure-performance Relationship","intitle:risk+intitle:structure","[Lawrence J. White]",,,"1977","http://books.google.es/books?id=5aIpHAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=150&source=gbs_api","OCLC:79863960",
"The Risk-return Structure of Domestic and Eurodollar CSs","intitle:risk+intitle:structure","[Donald J. Puglisi, Lester W. Chadwick]",,,"1975*","http://books.google.es/books?id=ULF-HAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=151&source=gbs_api","OCLC:1746559",
"Credit Risk Modelling in Markovian HJM Term Structure Class of Models with Stochastic Volatility","intitle:risk+intitle:structure","[Samuel Chege Maina]",,,"2011","http://books.google.es/books?id=gHpTtwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=152&source=gbs_api","OCLC:768310637",
"Risk Premiums in the Term Structure : Evidence from Artificial Economies","intitle:risk+intitle:structure","[Backus, David, Gregory, Allan W. (Allan Walter), Queen's University (Kingston, Ont.). Institute for Economic Research, Zin, Stanley E]",,,"1986","http://books.google.es/books?id=IWbiMwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=153&source=gbs_api","OCLC:16184720",
"The Relationship Between Political Risk and the Capital Structure of Norwegian Multinational Corporations","intitle:risk+intitle:structure","[Kenneth Tveter, Meilin Shi]",,,"2007","http://books.google.es/books?id=jMpGMwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=154&source=gbs_api","OCLC:790181033",
"Organisational Structure, Culture and Attitudes to Risk in the British Stadia Safety Industry","intitle:risk+intitle:structure","[Steve Frosdick]",,,"1995","http://books.google.es/books?id=-RlCMwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=155&source=gbs_api","OCLC:665142111",
"Family structure, social support, and cardiovascular risk factors","intitle:risk+intitle:structure","[Judith Kinnamon Patterson]",,,"1984","http://books.google.es/books?id=k9hzlAEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=156&source=gbs_api","OCLC:13150648",
"Risk Analysis for Ice Failure in Ice-structure Interaction","intitle:risk+intitle:structure","[Bruce L. Parsons]",,,"1990","http://books.google.es/books?id=dxsCGwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=157&source=gbs_api","OCLC:35472232",
"A Hierarchical Structure for Risk Criteria Applicable to Nuclear Power Plants","intitle:risk+intitle:structure","[Robert Hall, Sati Mitra]",,,"1980","http://books.google.es/books?id=QVFhywAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=158&source=gbs_api","OCLC:19904964",
"Structure of Health Risk Behaviors in Adolescents. A Test of Jessor's Problem Behavior Theory","intitle:risk+intitle:structure","[Aimee Suzanne James]",,,"1998","http://books.google.es/books?id=kdvxtgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=159&source=gbs_api","OCLC:43739546",
"Credit Risk and Dynamic Capital Structure Choice","intitle:risk+intitle:structure","[Thomas Dangl, Josef Zechner]",,,"2003","http://books.google.es/books?id=7z5lNQEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=160&source=gbs_api","OCLC:249584311",
"Business Risk and Capital Structure in Canadian-controlled Corporations","intitle:risk+intitle:structure","[C. R. Boudreau]",,,"1976","http://books.google.es/books?id=FmqCNwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=161&source=gbs_api","OCLC:228902786",
"The Management Reward Structure and Risk-taking Behaviour of U.S. Commercial Banks","intitle:risk+intitle:structure","[Helena Mullins]",,,,"http://books.google.es/books?id=F_nxPgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=162&source=gbs_api","OCLC:264144553",
"Risk Management Under a Two-factor Model of the Term Structure of Interest Rates","intitle:risk+intitle:structure","[Manuel Moreno ((Economista))]",,,"1997","http://books.google.es/books?id=3WyBMwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=163&source=gbs_api","OCLC:804692891",
"Is Risk a Good Determinant of the Financial Structure of Leveraged Buyouts?","intitle:risk+intitle:structure","[A.D.J. Vink]",,,"2010","http://books.google.es/books?id=QyPAkgEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=164&source=gbs_api","OCLC:610566989",
"Corporate Valuation, Risk, and Capital Structure. An Application of Option Pricing Theory","intitle:risk+intitle:structure","[Hiroyoshi Nakamaru]",,,"1993","http://books.google.es/books?id=rakhcgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=165&source=gbs_api","OCLC:643022494",
"Class Structure and a New Utility Function of Wealth Under Risk","intitle:risk+intitle:structure","[Lawrence Sanford Kanarek]",,,"1976","http://books.google.es/books?id=I3f6NwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=166&source=gbs_api","OCLC:42246453",
"Incomplete Markets, Liquidation Risk, and the Term Structure of Interest Rates","intitle:risk+intitle:structure","[Edouard Challe, François Le Grand, Xavier Ragot]",,,"2010","http://books.google.es/books?id=Brj5ygAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=167&source=gbs_api","OCLC:731481864",
"Industrial Structure, Executives' Pay And Myopic Risk Taking","intitle:risk+intitle:structure","[John Thanassoulis]",,,"2011","http://books.google.es/books?id=EcBtMwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=168&source=gbs_api","OCLC:794975328",
"Market Structure, Default Risk, and Swap Spreads. International Evidence","intitle:risk+intitle:structure","[Frank Rudolf Fehle]",,,"2001","http://books.google.es/books?id=XLRmkgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=169&source=gbs_api","OCLC:84579702",
"Organization Market Structure Risk and Share Prices in Banking","intitle:risk+intitle:structure","[H. Prescott Beighley]",,,,"http://books.google.es/books?id=iEOvtgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=170&source=gbs_api","OCLC:22629895",
"Essays in Corporate Risk Management and Capital Structure","intitle:risk+intitle:structure","[Marian Turac]",,,"2002","http://books.google.es/books?id=MAULtwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=171&source=gbs_api","OCLC:85192631",
"Risk and the Capital Structure of the Firm","intitle:risk+intitle:structure","[Harold Allan Petersen]",,,"1964","http://books.google.es/books?id=5WQklQEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=172&source=gbs_api","OCLC:18424952",
"Commercial Real Estate Investments and the Term Structure of Risk and Return","intitle:risk+intitle:structure","[Christian Rehring]",,,"2010","http://books.google.es/books?id=cEvFZwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=173&source=gbs_api","OCLC:702667125",
"Studies on Risk, Market Structure, and Optimal Technological Progress","intitle:risk+intitle:structure","[Marion Barnard Stewart]",,,"1977","http://books.google.es/books?id=ijLXtwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=174&source=gbs_api","OCLC:255022259",
"Risk-related Return Premia in the Swedish Term Structure","intitle:risk+intitle:structure","[Peter Sellin]",,,"1996","http://books.google.es/books?id=gGtBMwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=175&source=gbs_api","OCLC:788758263",
"Structure of the risk management process","intitle:risk+intitle:structure",,,,,"http://books.google.es/books?id=wN9rPgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=176&source=gbs_api","Structure of the ri",
"Risk assessment of deck structure on fixed offshore platforms","intitle:risk+intitle:structure","[Erik Heldor]",,,"1979","http://books.google.es/books?id=J4tZMwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=177&source=gbs_api","OCLC:786588055",
"Family Structure and Risk for Psychological Pathology","intitle:risk+intitle:structure","[Douglas L. Kuck]",,,"1989","http://books.google.es/books?id=Iqm4tgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=178&source=gbs_api","OCLC:20984637",
"Variable Risk and the Term Structure","intitle:risk+intitle:structure","[Paul Joseph Abbondante]",,,"1980","http://books.google.es/books?id=yAfiNwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=179&source=gbs_api","OCLC:221641721",
"Taxes, Capital Structure and Corporate Risk Tolerance","intitle:risk+intitle:structure","[Ragnar Lindgren]",,,"1994","http://books.google.es/books?id=ZwHPMAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=180&source=gbs_api","OCLC:186643198",
"Expectations, Risk, and the Term Structure of Interest Rates","intitle:risk+intitle:structure","[Richard Charles Sutch]",,,"1969","http://books.google.es/books?id=sIPhMwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=181&source=gbs_api","OCLC:24686933",
"Capital Structure Management Liquidity Risk and LBO Valuation","intitle:risk+intitle:structure","[Joachim Schneegans]",,,"2012","http://books.google.es/books?id=QMxvMwEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=182&source=gbs_api","OCLC:812244443",
"Two Essays in Financial Economics: I. Functional Forms and Pricing of Country Funds. II. Inflation, the Fisher Equation, and Term Structure Model of Inflation Risk Premia. Theory and Evidence from TIPS.","intitle:risk+intitle:structure","[Bo Liu]",,"My dissertation consists of two essays on mutual funds and term structure of interest rate. The purpose of this study is trying to understand investors' behavior from international markets through their investment horizon phenomenon, as well as investors' compensation for inflation risk through the term structure of inflation risk premium embedded from the pricing of TIPS.","2006","http://books.google.es/books?id=VBCIbQC9jzEC&dq=intitle:risk%2Bintitle:structure&hl=&cd=183&source=gbs_api","0542880547",
"Risk Pooling, Contract Structure and Organizational Form of Insurance Firms","intitle:risk+intitle:structure","[Neil A. Doherty, Georges Dionne]",,,"1989","http://books.google.es/books?id=wRqGtgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=184&source=gbs_api","LCCN:10007968",
"The Effects of Risk Factors for Cardiovascular Disease and of Interventions on Arterial Structure and Function","intitle:risk+intitle:structure","[Yu-Lu Liang]",,,"2000","http://books.google.es/books?id=e3kDOAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=185&source=gbs_api","OCLC:222939129",
"Financial Structure and Risk Management of Woolgrowing Farms. A Dynamic Stochastic Budgeting Approach","intitle:risk+intitle:structure","[Nick Milham]",,,"1992","http://books.google.es/books?id=W_eZtgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=186&source=gbs_api","OCLC:221534695",
"Inflation, Consumption and Time-varying Risk Premiums in the Term Structure of Nominal Interest Rates","intitle:risk+intitle:structure","[Chung-Hun Hong]",,,"1993","http://books.google.es/books?id=2peFGwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=187&source=gbs_api","OCLC:29825285",
"Influence of Personal Network Structure on an Individual's Risk for HIV Infection","intitle:risk+intitle:structure","[André Reynaldo Santos Périssé]",,,"2007","http://books.google.es/books?id=TFh4YgEACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=188&source=gbs_api","OCLC:263155703",
"Time-variation in the Price of Risk and the International Capital Market Structure","intitle:risk+intitle:structure","[Kee-Hong Bae]",,,"1993","http://books.google.es/books?id=9FEIYAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=189&source=gbs_api","OCLC:31335011",
"Risk, Return, and the Competitive Structure of Commercial Banking","intitle:risk+intitle:structure","[John Thomas Emery]",,,"1969","http://books.google.es/books?id=6fCRtgAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=190&source=gbs_api","OCLC:19834682",
"Modeling Time Variation of Risk Premia in the Term Structure of Interest Rates","intitle:risk+intitle:structure","[Jill M. Jacobs]",,,"1993","http://books.google.es/books?id=oiW2pwAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=191&source=gbs_api","OCLC:28700154",
"Role of the Risk Manager in the Corporate Structure","intitle:risk+intitle:structure","[Michael C. Yesville]",,,"1982","http://books.google.es/books?id=vznjHAAACAAJ&dq=intitle:risk%2Bintitle:structure&hl=&cd=192&source=gbs_api","OCLC:10679272",
